Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV4722	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV4343	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV1847	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV6751	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	unclassified
ASV6811	Bacteria	Firmicutes	Bacilli	Lactobacillales	Catellicoccaceae	Catellicoccus	unclassified
ASV6475	Bacteria	Firmicutes	Bacilli	Lactobacillales	Catellicoccaceae	Catellicoccus	unclassified
ASV9007	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	unclassified	unclassified
ASV5095	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV4665	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV900	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV108	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV3816	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV224	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	jensenii
ASV5528	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	jensenii
ASV220	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV832	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV4347	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV1322	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	gasseri
ASV241	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	johnsonii
ASV346	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV602	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV2534	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV2172	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV1552	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV345	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV1364	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV1868	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV2639	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV3642	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV1548	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV66	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV1092	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	delbrueckii
ASV1831	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	delbrueckii
ASV4208	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV3234	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV4307	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV1085	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV2356	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV4645	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV5182	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	helveticus
ASV2189	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	helveticus
ASV3917	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	acidophilus
ASV57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	acidophilus
ASV3286	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	acidophilus
ASV8235	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV4442	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV758	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV2465	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV2912	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	acidophilus
ASV578	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV2662	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	amylovorus
ASV4105	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ultunensis
ASV8698	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	amylovorus
ASV1937	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	unclassified
ASV8592	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV4001	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	unclassified
ASV6967	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV1190	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV2825	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	unclassified	unclassified
ASV1518	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV5020	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	unclassified
ASV928	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002	unclassified
ASV4883	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	pentosaceus
ASV9291	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	acidilactici
ASV8468	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	unclassified
ASV2700	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	unclassified
ASV4171	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	unclassified
ASV8198	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	unclassified	unclassified
ASV8200	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	unclassified
ASV4913	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	unclassified
ASV719	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	unclassified
ASV7924	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	unclassified
ASV809	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	unclassified
ASV6830	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	unclassified
ASV5566	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	unclassified
ASV2464	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Dellaglioa	unclassified
ASV1784	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV4553	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV8665	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV4596	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV4629	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV903	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV1631	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV2702	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	unclassified
ASV6097	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Liquorilactobacillus	unclassified
ASV8083	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	unclassified
ASV622	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	cecorum
ASV2264	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV3714	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV1168	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	unclassified
ASV174	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	unclassified
ASV5541	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	unclassified
ASV2776	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	unclassified
ASV4834	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV7363	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV3194	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	unclassified
ASV1989	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	unclassified
ASV7120	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV9298	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV9354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV6640	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV3136	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV5520	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV4067	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV5413	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	unclassified
ASV4915	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	otitis
ASV8821	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	otitis
ASV709	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	otitis
ASV7900	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	unclassified
ASV9616	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	unclassified
ASV3423	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	unclassified
ASV420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV8942	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV593	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV766	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	unclassified
ASV2820	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV1773	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	unclassified
ASV17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	unclassified
ASV625	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV618	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV4731	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV9252	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV1559	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV727	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	pigrum
ASV1512	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Dolosigranulum	unclassified
ASV1728	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	tabacinasalis
ASV3711	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	unclassified
ASV6584	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	tabacinasalis
ASV3947	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	tabacinasalis
ASV714	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	ignava
ASV5547	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV1653	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	unclassified
ASV6312	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	unclassified
ASV2779	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaehominis
ASV5913	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinae
ASV1172	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	christensenii
ASV1465	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	christensenii
ASV6249	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinae
ASV6135	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinae
ASV8544	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	viridans
ASV6616	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
ASV9521	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
ASV368	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
ASV6477	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
ASV1346	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
ASV5686	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	urinaeequi
ASV640	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Eremococcus	unclassified
ASV3620	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Eremococcus	unclassified
ASV3948	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Eremococcus	unclassified
ASV3259	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV277	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV3960	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV1342	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV5198	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV214	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV1892	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV2288	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	languida
ASV222	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	unclassified
ASV5570	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV3068	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	hominis
ASV2114	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	hominis
ASV1922	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	hominis
ASV5273	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	hominis
ASV399	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	hominis
ASV5675	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV6360	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV1424	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Ignavigranum	unclassified
ASV1099	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	unclassified
ASV406	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	unclassified
ASV3745	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV3554	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	unclassified	unclassified
ASV756	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Ignavigranum	unclassified
ASV6644	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ureibacillus	unclassified
ASV1725	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	ginsengihumi
ASV4686	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	circulans
ASV849	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	acetylicum
ASV6781	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	aurantiacum
ASV1266	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	aurantiacum
ASV5704	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	unclassified
ASV389	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	sibiricum
ASV5178	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	unclassified
ASV7278	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV4152	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	beringensis
ASV7290	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	koreensis
ASV6674	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	circulans
ASV5230	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV2297	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	circulans
ASV3717	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV7189	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV3803	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	pseudofirmus
ASV3698	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	halodurans
ASV2129	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	thermosphacta
ASV5116	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Brochothrix	thermosphacta
ASV2591	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	cohnii
ASV3464	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV4875	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	niabensis
ASV3779	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV82	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	halotolerans
ASV4325	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV5147	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV3850	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV1698	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV9380	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV4664	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV1198	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	velezensis
ASV4329	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	cellulasensis
ASV8927	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV5362	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	goriensis
ASV1530	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	goriensis
ASV7150	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	goriensis
ASV8168	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	goriensis
ASV466	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	indicus
ASV3327	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	paralicheniformis
ASV6534	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV5818	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV8221	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV5678	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV9619	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV7776	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	lentus
ASV5529	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	unclassified
ASV4477	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	unclassified
ASV7191	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	unclassified	unclassified
ASV3770	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	unclassified
ASV385	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	flavithermus
ASV3523	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
ASV8247	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	thermoleovorans
ASV3130	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Tuberibacillus	calidus
